Code,SOC ,Aspect,Clay fraction,DEM,Year,"Slope length 
factor","Valley bottom
flatness index",Sand fraction,Silt fraction,Slope,"Soil parent
material","Terrain roughness
index","Topographic wetness
index",Curvature,Longitude,Latitude,NDVI,NPP,"Annual mean
temperature","Annual mean
precipitation","Annual
evapotranspiration","Surface solar
radiation","Nighttime landsurface
temperature","Daytime land surface
temperature",OC Emissions,NOx Emissions,NH3 Emissions,CO Emissions,BC Emissions,Population density,GDP,"Distance from the
railway","Distance from the
road","Nighttime light
index",CO2 Emissions,Land use,Total nitrogen,pH,"Cation exchange
capacity",Bulk density
S2023,9.4459,140.0420074,16,3644,2012,0,0.93706399,56,28,3.732110023,198,4.60435009,16,0.0123457,99.3889,37.6092,0.7919,262.2000122,-5.616670132,447.1080017,410.4779968,160730000,12.99359989,12.99359989,0.694199979,1.081740022,5.860760212,17.10860062,0.533042014,0,6.712009907,50040,85586.20313,2,0.169501,2,3593,78,232,114
S2024,5.9435,-1,17,3739,2010,98,3.52497005,44,39,0,197,0.632456005,1,0.024691399,100.2108,34.4697,0.8333,309.5,0.333332986,505.7650146,501.6520081,153419008,18.16749954,18.16749954,21.54980087,160.8919983,186.9689941,1634.829956,13.44050026,14,24.83309937,269312,1000,951,31646.30078,2,4457,73,268,115
S2038,1,112.3799973,14,1322,2003,80,0.0388254,54,32,2.844609976,92,9.022190094,16,-0.0123457,109.175,36.0867,0.7497,486.5,9.258330345,798.4749756,624.0770264,152308000,18.09429932,18.84560013,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,86,45.00019836,16278.7998,0,0,1529.390015,2,2318,76,174,126
S2039,1.62,236.996994,14,1337,2003,0,0.00000108,54,32,8.88354969,92,11.94149971,16,0,109.18,36.0933,0.8162,410.3999939,9.233329773,801.4000244,624.0770264,152308000,17.20639992,17.5387001,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,40,43.96640015,15811.40039,1000,0,1529.390015,2,2385,73,171,124
S2040,2.12,257.5740051,16,1309,2003,136,0.00013417,56,28,4.667399883,92,10.44029999,16,0,109.1617,36.0717,0.8254,430.7999878,9.300000191,812.6790161,624.0770264,152308000,16.24860001,17.14819908,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,14,45.00569916,17464.30078,1000,0,1529.390015,2,2502,75,181,127
S2041,2.6,297.8970032,14,1314,2003,109,0.00000191,54,32,8.864580154,92,12.70429993,0,0.024691399,109.175,36.0883,0.8335,486.5,9.258330345,796.3610229,624.0770264,152308000,18.09429932,18.84560013,40.41040039,63.04489899,133.3139954,1202.099976,17.4720993,40,45.00019836,15811.40039,1000,0,1529.390015,2,2318,76,174,126
S2042,0.904,285.2550049,7,347,2009,96,6.61522007,80,13,0.88273102,101,2.323790073,-2,-0.049382702,120.7167,42.9667,0.6876,215.8999939,7.449999809,272.6199951,236.5299988,145418000,18.51099968,18.51099968,84.98120117,238.8439941,706.2030029,3413.949951,44.12179947,5,110.5090027,0,15132.7002,0,177.3899994,2,2327,79,212,139
S2043,5.36,0,11,640,2011,0,6.53705978,63,26,0.619390011,161,1.897369981,16,0.098765403,119.2667,48.8667,0.5442,273.1000061,-0.55833298,353.4079895,377.0230103,126806000,7.715000153,7.715000153,4.969530106,19.40800095,68.02519989,149.2969971,3.908910036,5,26.82069969,33955.89844,47539.5,2,196.6699982,2,3368,75,257,122
S2044,5.57,353.9909973,16,690,2011,0,1.64670002,77,7,2.955849886,50,2.932579994,16,-0.024691399,119.7667,48.8,0.7053,307.2999878,-0.883333027,379.1080017,376.0429993,124205000,8.048190117,8.048190117,5.184599876,15517.2998,56.51610184,10731,7.122900009,3,49.75289917,2000,49819.69922,4,7938.959961,2,3557,74,256,125
S2045,7.29,30.96380043,16,747,2011,0,3.9802599,77,7,0.902867973,50,0.894427001,16,0.037037,119.2667,48.6,0.7454,333.3999939,-1.375,383.1440125,371.7059937,136235008,7.841110229,7.841110229,4.186069965,7.221610069,45.93719864,95.29019928,3.07652998,2,46.87260056,31305,79555,0,147.9140015,2,3540,73,290,120
S2046,12.81,0,16,657,2011,0,6.47495985,77,7,0.464549989,50,0.632456005,1,0,119.8,48.8667,0.677,307.3999939,-1,375.9830017,388.0599976,123798000,8.083889961,8.083889961,6.774779797,53.28839874,70.31289673,312.8389893,5.744349957,4,49.8368988,1000,41976.19922,0,8918.889648,2,3794,74,260,124
S2047,8.015,12.52880001,16,799,2012,111,2.40941,77,7,1.427379966,50,1.843909979,-1,-0.061728399,119.89,48.51,0.7373,400.7999878,-2.116669893,459.3190002,460.9660034,130693000,5.961530209,5.961530209,15.34109974,87.17980194,128.5299988,704.710022,11.33189964,2,37.59220123,7000,82054.89844,0,52.7601013,2,4194,69,285,117
S2048,9.446,135,16,679,2012,39,3.96093988,77,7,0.109498002,50,0,1,0.024691399,119.8167,48.5333,0.8734,386.5,-1.616670012,454.1300049,443.6430054,130881000,6.143610001,6.143610001,15.34109974,87.17980194,128.5299988,704.710022,11.33189964,1,66.832901,2000,80000,581,1263.650024,2,4174,72,280,119
S2049,11.2188,161.5650024,16,787,2012,134,0.49385899,77,7,2.935570002,50,2.792850018,16,0.197531,119.9667,48.4667,0.7369,385,-2.316669941,465.7510071,459.7049866,131385000,5.719439983,5.719439983,15.34109974,87.17980194,128.5299988,704.710022,11.33189964,2,54.45800018,14317.7998,86579.39844,0,377.5759888,2,3761,71,311,117
S2050,8.6696,49.7635994,16,709,2012,0,5.5625,77,7,1.318300009,50,2,16,0.197531,119.7,48.5,0.6754,312.5,-1.674999952,454.5740051,449.3970032,129581000,7.790830135,7.790830135,15.34109974,87.17980194,128.5299988,704.710022,11.33189964,0,95.93520355,2236.070068,86145.20313,461,236.3919983,2,3661,73,304,121
S2051,1.6835,60.94540024,20,4815,2009,233,0.00313074,50,30,6.351109982,154,9.444580078,16,-0.037037,94.1659,34.1354,0.6457,153.1000061,-4.183330059,607.0999756,361.8970032,141916000,10.31400013,10.31400013,0.792324007,0.556975007,13.81459999,29.62870026,0.338328004,1,0.805110991,123822,254702,1,96.5687027,2,4017,76,246,110
S2052,2.9352,267.7090149,21,4916,2009,131,0.75942498,47,32,3.868540049,193,6.496150017,16,-0.049382702,95.14,34.2158,0.5396,76.59999847,-6.974999905,656.3430176,361.2730103,125509000,2.957920074,2.957920074,0.664561987,2.952620029,11.15139961,37.04940033,0.346576989,0,0.815537989,187771,175149,2,74.2539978,2,4470,72,333,112
S2053,3.144,194.2160034,21,4923,2009,0,0.189519,47,32,5.968760014,193,7.469940186,2,-0.049382702,95.14,34.2168,0.5396,76.59999847,-6.974999905,656.3430176,361.2730103,125509000,2.957920074,2.957920074,0.664561987,2.952620029,11.15139961,37.04940033,0.346576989,0,0.815537989,187771,175149,2,74.2539978,2,4470,72,333,110
S2054,4.1482,22.75099945,9,4204,2009,113,2.83914995,75,16,2.600950003,198,3.162280083,0,-0.049382702,95.8086,34.111,0.7279,185.5,-0.608332992,573.6950073,430.802002,142980992,15.29829979,15.29829979,0.616603017,7.908339977,9.169260025,59.72940063,0.452499002,1,2.204319954,231625,117047,1,23504.40039,2,3966,76,235,117
S2055,0.6941,116.5650024,18,3227,2009,0,3.89404011,51,31,0.346258998,55,0.447214007,0,-0.308642,100.0078,35.9049,0.6813,304,2.183330059,471.7630005,496.7909851,166212000,18.22850037,18.22850037,12.88899994,32.22600174,182.0209961,567.677002,6.450910091,17,25.3125,124964,0,4,2141.070068,2,2689,78,150,127
S2056,1.1141,164.7449951,18,2919,2009,0,4.84454012,51,31,0.88273102,55,1.549190044,1,-0.024691399,100.5393,36.2107,0.114,101.3000031,4.316669941,456.8399963,445.7080078,162208000,21.06139946,21.06139946,11.17959976,34.44810104,155.2299957,517.2379761,5.835909843,13,12.34640026,79429.20313,0,0,1363.699951,2,1914,83,157,127
S2057,1.4003,108.4349976,18,2918,2009,96,4.84011984,51,31,0.244843006,55,1,16,-0.049382702,100.5387,36.21,0.2733,101.3000031,4.316669941,456.8399963,445.7080078,162208000,21.06139946,21.06139946,11.17959976,34.44810104,155.2299957,517.2379761,5.835909843,13,10.98810005,79429.20313,0,0,1363.699951,2,1914,83,157,127
S2058,1.8899,120.9639969,18,2917,2009,227,4.83566999,51,31,0.451462001,101,1.843909979,16,-0.049382702,100.5365,36.2125,0.2733,101.0999985,4.324999809,456.8399963,445.7080078,162208000,21.06139946,21.06139946,11.17959976,34.44810104,155.2299957,517.2379761,5.835909843,13,12.34640026,79429.20313,0,0,1363.699951,2,1914,83,157,127
S2059,4.5151,346.32901,14,3058,2009,0,0.115448,44,42,11.63080025,199,13.22119999,-1,-0.049382702,101.6503,37.9832,0.787,445.2000122,0.041666701,476.7969971,483.3299866,160378000,16.01189995,16.01189995,3.230449915,11.03559971,47.59629822,143.4299927,1.738899946,2,9.846969604,31780.5,38078.89844,3,4.57654,2,3238,79,259,116
S2060,7.2811,135,17,3148,2009,15,4.49603987,44,39,0.656958997,206,1.843909979,2,-0.049382702,101.242,37.6272,0.8019,325,-0.725000024,548.90802,417.993988,151900000,18.08709908,18.08709908,42.77569962,87.88829803,318.4750061,1793.660034,20.28059959,27,21.41110039,10816.7002,8602.330078,40,70.1766968,2,3381,78,191,128
S2061,7.761,292.9320068,16,2641,2009,185,1.18333006,56,28,4.363239765,38,7.127409935,16,0.197531,101.5668,37.11,0.6903,403.6000061,2.691669941,519.4609985,543.0739746,158740992,13.85039997,13.85039997,166.0500031,697.7039795,1007.219971,8902.200195,91.65509796,25,232.2850037,3605.550049,18439.09961,659,5528.950195,2,2956,78,169,117
S2062,9.7738,172.875,14,3419,2009,184,1.61776996,44,42,2.495359898,199,3.94968009,0,0.0123457,101.3583,37.673,0.7684,350.7000122,-2.566669941,574.8369751,442.0039978,145263008,15.78359985,15.78359985,42.77569962,87.88829803,318.4750061,1793.660034,20.28059959,18,20.67650032,0,1414.209961,1,120.689003,2,4512,77,217,114
